view,source,target,weight,patents
domain_cpc_group,cpc_group::H01M,"domain::Surface technology, coating",28,103674986; 92565798; 83256656; 117641010; 112387292; 104081456; 14919739; 116285153; 107739736; 107413525; 105886055; 67597001; 66367131; 114398667; 87171430; 101335911; 100868293; 116773798; 79824105; 110939894; 100582928; 72680476; 1913318; 110495249; 117920056; 114628861; 118083135; 85904334
domain_cpc_group,cpc_group::C25B,domain::Environmental technology,27,83691812; 72753605; 73295054; 77202004; 82565553; 101956586; 111220958; 112262309; 86310831; 106413270; 111586005; 106753547; 107413525; 77244658; 97540394; 111591386; 109304100; 106991476; 116181184; 85758103; 67443260; 111204819; 116298732; 101790589; 72680476; 101368053; 114628861
domain_cpc_group,cpc_group::H01M,"domain::Electrical machinery, apparatus, energy",25,103674986; 92565798; 83256656; 108150520; 112387292; 14919739; 107413525; 105886055; 67597001; 66367131; 114398667; 87171430; 101335911; 100868293; 116773798; 79824105; 110939894; 100582928; 72680476; 1913318; 110495249; 117920056; 114628861; 118083135; 85904334
domain_cpc_group,cpc_group::Y02E,"domain::Electrical machinery, apparatus, energy",25,83256656; 94787837; 105393249; 7846740; 112387292; 14919739; 107413525; 105886055; 67597001; 66508929; 66367131; 114398667; 87171430; 116773798; 101955362; 79824105; 110939894; 100582928; 72680476; 1913318; 110495249; 117920056; 118083135; 85904334; 113559831
domain_cpc_group,cpc_group::Y02P,"domain::Materials, metallurgy",24,93504955; 83691812; 94627563; 105156145; 73295054; 104024514; 102038550; 82565553; 115970616; 112262309; 107739736; 96376807; 86310832; 66508929; 96200636; 85758103; 67443260; 95617533; 87171430; 100868293; 79163034; 84993693; 1913318; 114532676
domain_cpc_group,cpc_group::B01D,domain::Environmental technology,23,83691812; 102493599; 73295054; 77202004; 82565553; 101956586; 64914748; 114892955; 112262309; 86310831; 106413270; 111586005; 106753547; 107413525; 109304100; 106991476; 116181184; 85758103; 67443260; 111204819; 116298732; 101368053; 114628861
domain_cpc_group,cpc_group::C07C,domain::Organic fine chemistry,22,64469752; 79681795; 110666488; 108214882; 117486565; 115970616; 112262309; 94621513; 107739736; 96376807; 86310832; 67597001; 66508929; 81302402; 87919517; 101968427; 107089672; 100224447; 82922217; 98849845; 1913318; 103934571
domain_cpc_group,cpc_group::C07C,"domain::Surface technology, coating",22,64469752; 79681795; 110666488; 117486565; 112262309; 94621513; 107739736; 96376807; 86310832; 67597001; 66508929; 81302402; 87919517; 116013304; 101968427; 107089672; 100224447; 82922217; 98849845; 1913318; 101368053; 103934571
domain_cpc_group,cpc_group::Y02E,domain::Chemical engineering,22,73827816; 78510702; 83691812; 79681795; 86310831; 107739736; 106753547; 96376807; 107413525; 105886055; 106413273; 85453370; 67597001; 106495795; 80803000; 88193055; 35372708; 106316002; 90361734; 72680476; 1913318; 113559831
domain_cpc_group,cpc_group::C25B,domain::Basic materials chemistry,21,105555372; 79681795; 75166129; 112387292; 44668494; 46248577; 112262309; 86310831; 96376807; 86310832; 106413273; 85453370; 67597001; 66508929; 96314074; 67443260; 106413185; 104127510; 101968427; 75262842; 84993693
domain_cpc_group,cpc_group::B01J,"domain::Materials, metallurgy",19,78510702; 71292352; 83691812; 107376902; 94627563; 96729039; 104024514; 108214882; 115970616; 112262309; 107739736; 96376807; 96200636; 105418286; 115484302; 1913318; 89672842; 101368053; 91898287
domain_cpc_group,cpc_group::Y02E,domain::Organic fine chemistry,19,73827816; 78510702; 64469752; 79681795; 113958355; 112262309; 94621513; 107739736; 96376807; 86310832; 106413273; 85453370; 67597001; 66508929; 81302402; 87919517; 101968427; 84993693; 1913318
domain_cpc_group,cpc_group::C01B,domain::Chemical engineering,18,78510702; 71292352; 83691812; 107376902; 94627563; 73295054; 96729039; 108214882; 106991409; 115970616; 86310831; 107739736; 106753547; 96376807; 96200636; 35372708; 106316002; 1913318
domain_cpc_group,cpc_group::Y02E,domain::Basic materials chemistry,18,79681795; 75166129; 112387292; 46248577; 112262309; 86310831; 96376807; 86310832; 106413273; 85453370; 67597001; 66508929; 96314074; 67443260; 106413185; 101968427; 75262842; 84993693
domain_cpc_group,cpc_group::B01D,"domain::Materials, metallurgy",16,83691812; 73295054; 82565553; 101956586; 112262309; 86310831; 106413270; 107739736; 106753547; 96376807; 85758103; 67443260; 111204819; 79163034; 1913318; 101368053
domain_cpc_group,cpc_group::Y02E,domain::Environmental technology,15,83691812; 72753605; 105393249; 77202004; 64914748; 112262309; 86310831; 106753547; 107413525; 77244658; 97540394; 67443260; 116298732; 101790589; 72680476
domain_cpc_group,cpc_group::Y02P,domain::Organic fine chemistry,15,79681795; 94627563; 115970616; 112262309; 94621513; 107739736; 96376807; 86310832; 67597001; 66508929; 100224447; 82922217; 79163034; 84993693; 1913318
domain_cpc_group,cpc_group::B01D,domain::Chemical engineering,14,83691812; 73295054; 116285153; 86310831; 107739736; 106753547; 96376807; 107413525; 105886055; 108851809; 79296485; 106495795; 109306159; 1913318
domain_cpc_group,cpc_group::B01J,domain::Organic fine chemistry,14,78510702; 71292352; 79681795; 94627563; 108214882; 117486565; 95502318; 115970616; 112262309; 107739736; 96376807; 104127510; 98849845; 1913318
domain_cpc_group,cpc_group::C01B,domain::Organic fine chemistry,13,78510702; 71292352; 94627563; 108214882; 117486565; 115970616; 112262309; 107739736; 96376807; 86310832; 66508929; 1913318; 103934571
domain_cpc_group,cpc_group::C10G,"domain::Surface technology, coating",13,79681795; 113958355; 112387292; 44668494; 112262309; 107739736; 96376807; 106413273; 67597001; 66508929; 96314074; 67443260; 106413185
domain_cpc_group,cpc_group::Y02P,domain::Chemical engineering,13,83691812; 79681795; 94627563; 73295054; 115970616; 116285153; 107739736; 96376807; 67597001; 96200636; 79296485; 1913318; 92032595
domain_cpc_group,cpc_group::B82Y,"domain::Surface technology, coating",12,109766128; 111220958; 96200636; 105493992; 109733203; 116298732; 115109027; 82922217; 116876860; 105418286; 115484302; 89672842
domain_cpc_group,cpc_group::C25B,domain::Micro-structure and nano-technology,12,109766128; 111220958; 96200636; 105493992; 109733203; 116298732; 115109027; 82922217; 116876860; 105418286; 89672842; 91898287
domain_cpc_group,cpc_group::B82Y,domain::Micro-structure and nano-technology,11,109766128; 111220958; 96200636; 105493992; 109733203; 116298732; 115109027; 82922217; 116876860; 105418286; 89672842
domain_cpc_group,cpc_group::C01B,domain::Environmental technology,11,83691812; 107376902; 73295054; 82565553; 112262309; 86310831; 106413270; 106753547; 67443260; 111204819; 101368053
domain_cpc_group,cpc_group::C07C,"domain::Materials, metallurgy",11,64469752; 108214882; 115970616; 112262309; 107739736; 96376807; 86310832; 66508929; 1913318; 101368053; 103934571
domain_cpc_group,cpc_group::C08J,domain::Other special machines,11,104081456; 116285153; 105886055; 109306159; 113653423; 113067654; 113653441; 114305656; 118157483; 100582928; 72680476
domain_cpc_group,cpc_group::C08J,"domain::Surface technology, coating",11,117641010; 104081456; 116285153; 105886055; 113653423; 113067654; 113653441; 114305656; 118157483; 100582928; 72680476
domain_cpc_group,cpc_group::C10G,domain::Basic materials chemistry,11,79681795; 112387292; 44668494; 112262309; 96376807; 106413273; 67597001; 66508929; 96314074; 67443260; 106413185
domain_cpc_group,cpc_group::C25B,"domain::Macromolecular chemistry, polymers",11,102969825; 117641010; 104081456; 116285153; 105886055; 113653423; 113067654; 113653441; 114305656; 118157483; 116688896
domain_cpc_group,cpc_group::C25B,domain::Other special machines,11,104081456; 116285153; 105886055; 109306159; 113653423; 113067654; 113653441; 114305656; 118157483; 100582928; 72680476
domain_cpc_group,cpc_group::C08G,"domain::Macromolecular chemistry, polymers",10,102969825; 117641010; 104081456; 105886055; 113653423; 113067654; 113653441; 114305656; 118157483; 116688896
domain_cpc_group,cpc_group::C08G,"domain::Surface technology, coating",10,102969825; 117641010; 104081456; 105886055; 113653423; 113067654; 113653441; 114305656; 118157483; 116688896
domain_cpc_group,cpc_group::Y02P,domain::Basic materials chemistry,10,79681795; 94627563; 44668494; 112262309; 96376807; 86310832; 67597001; 66508929; 67443260; 84993693
domain_cpc_group,cpc_group::C01B,domain::Basic materials chemistry,9,94627563; 96729039; 112262309; 86310831; 96376807; 86310832; 66508929; 67443260; 106413185
domain_cpc_group,cpc_group::C08J,"domain::Macromolecular chemistry, polymers",9,117641010; 104081456; 116285153; 105886055; 113653423; 113067654; 113653441; 114305656; 118157483
domain_cpc_group,cpc_group::H01M,domain::Chemical engineering,9,92565798; 116285153; 107739736; 107413525; 105886055; 67597001; 109306159; 72680476; 1913318
domain_cpc_group,cpc_group::H01M,"domain::Materials, metallurgy",9,103674986; 112387292; 14919739; 107739736; 66367131; 87171430; 100868293; 1913318; 110495249
domain_cpc_group,cpc_group::Y02P,"domain::Electrical machinery, apparatus, energy",9,94787837; 67597001; 66508929; 87171430; 101335911; 100868293; 110939894; 1913318; 118083135
domain_cpc_group,cpc_group::B01J,domain::Environmental technology,8,83691812; 107376902; 111220958; 112262309; 107413525; 116298732; 72680476; 101368053
domain_cpc_group,cpc_group::C07C,domain::Chemical engineering,8,79681795; 108214882; 115970616; 107739736; 96376807; 67597001; 98849845; 1913318
domain_cpc_group,cpc_group::C10G,"domain::Materials, metallurgy",8,112387292; 112262309; 107739736; 96376807; 106413273; 66508929; 67443260; 106413185
domain_cpc_group,cpc_group::C10G,domain::Organic fine chemistry,8,79681795; 113958355; 112262309; 107739736; 96376807; 106413273; 67597001; 66508929
domain_cpc_group,cpc_group::C07C,domain::Basic materials chemistry,7,79681795; 112262309; 96376807; 86310832; 67597001; 66508929; 101968427
domain_cpc_group,cpc_group::C08G,domain::Other special machines,7,104081456; 105886055; 113653423; 113067654; 113653441; 114305656; 118157483
domain_cpc_group,cpc_group::C10L,domain::Basic materials chemistry,7,105555372; 75166129; 112262309; 66508929; 106413185; 104127510; 84993693
domain_cpc_group,cpc_group::C10L,"domain::Surface technology, coating",7,105555372; 75166129; 112262309; 66508929; 106413185; 104127510; 84993693
domain_cpc_group,cpc_group::Y02C,domain::Environmental technology,7,64914748; 112262309; 106413270; 107413525; 109304100; 85758103; 67443260
domain_cpc_group,cpc_group::Y02C,"domain::Surface technology, coating",7,112262309; 106413270; 107739736; 107413525; 109304100; 85758103; 67443260
domain_cpc_group,cpc_group::Y02P,domain::Environmental technology,7,83691812; 73295054; 82565553; 112262309; 85758103; 67443260; 116298732
domain_cpc_group,cpc_group::B01J,domain::Basic materials chemistry,6,79681795; 94627563; 96729039; 112262309; 96376807; 104127510
domain_cpc_group,cpc_group::B01J,domain::Micro-structure and nano-technology,6,111220958; 96200636; 116298732; 105418286; 89672842; 91898287
domain_cpc_group,cpc_group::B22F,"domain::Materials, metallurgy",6,109766128; 103030257; 115484302; 89672842; 114532676; 105758218
domain_cpc_group,cpc_group::B22F,"domain::Surface technology, coating",6,109766128; 103030257; 115484302; 89672842; 114532676; 105758218
domain_cpc_group,cpc_group::C01P,"domain::Materials, metallurgy",6,104024514; 106991409; 105343084; 106316002; 105418286; 110495249
domain_cpc_group,cpc_group::C01P,"domain::Surface technology, coating",6,104024514; 106991409; 105343084; 106316002; 105418286; 110495249
domain_cpc_group,cpc_group::C10K,domain::Basic materials chemistry,6,94627563; 86310831; 86310832; 96314074; 67443260; 106413185
domain_cpc_group,cpc_group::G01N,"domain::Surface technology, coating",6,82565553; 107739736; 87919517; 79824105; 72680476; 1913318
domain_cpc_group,cpc_group::H01M,domain::Other special machines,6,104081456; 116285153; 105886055; 109306159; 100582928; 72680476
domain_cpc_group,cpc_group::B01D,domain::Organic fine chemistry,5,112262309; 107739736; 96376807; 79163034; 1913318
domain_cpc_group,cpc_group::B82Y,"domain::Materials, metallurgy",5,109766128; 96200636; 105418286; 115484302; 89672842
domain_cpc_group,cpc_group::C01B,"domain::Electrical machinery, apparatus, energy",5,106991409; 66508929; 114398667; 100868293; 1913318
domain_cpc_group,cpc_group::C07F,domain::Organic fine chemistry,5,73827816; 78510702; 71292352; 117486565; 95502318
domain_cpc_group,cpc_group::C07F,"domain::Surface technology, coating",5,73827816; 78510702; 71292352; 117486565; 95502318
domain_cpc_group,cpc_group::C10G,domain::Chemical engineering,5,79681795; 107739736; 96376807; 106413273; 67597001
domain_cpc_group,cpc_group::C10K,"domain::Materials, metallurgy",5,94627563; 86310831; 86310832; 67443260; 106413185
domain_cpc_group,cpc_group::C10K,"domain::Surface technology, coating",5,86310831; 86310832; 96314074; 67443260; 106413185
domain_cpc_group,cpc_group::C23C,"domain::Surface technology, coating",5,112046649; 116876860; 114532676; 105758218; 92032595
domain_cpc_group,cpc_group::Y02C,"domain::Materials, metallurgy",5,112262309; 106413270; 107739736; 85758103; 67443260
domain_cpc_group,cpc_group::Y02E,domain::Thermal processes and apparatus,5,7846740; 64914748; 107739736; 66508929; 95617533
domain_cpc_group,cpc_group::B01D,domain::Basic materials chemistry,4,112262309; 86310831; 96376807; 67443260
domain_cpc_group,cpc_group::B01D,"domain::Electrical machinery, apparatus, energy",4,107413525; 105886055; 1913318; 114628861
domain_cpc_group,cpc_group::B01D,domain::Other special machines,4,104081456; 116285153; 105886055; 109306159
domain_cpc_group,cpc_group::B01J,"domain::Electrical machinery, apparatus, energy",4,92565798; 107413525; 72680476; 1913318
domain_cpc_group,cpc_group::C01G,"domain::Materials, metallurgy",4,112046649; 105343084; 105418286; 110495249
domain_cpc_group,cpc_group::C01G,"domain::Surface technology, coating",4,112046649; 105343084; 105418286; 110495249
domain_cpc_group,cpc_group::C07F,domain::Chemical engineering,4,73827816; 78510702; 71292352; 95502318
domain_cpc_group,cpc_group::C08J,domain::Chemical engineering,4,116285153; 105886055; 109306159; 72680476
domain_cpc_group,cpc_group::C10L,"domain::Materials, metallurgy",4,112262309; 66508929; 106413185; 84993693
domain_cpc_group,cpc_group::C10L,domain::Organic fine chemistry,4,112262309; 66508929; 104127510; 84993693
domain_cpc_group,cpc_group::C25B,domain::Textile and paper machines,4,116688896; 115484302; 118274866; 114532676
domain_cpc_group,cpc_group::C25B,domain::Thermal processes and apparatus,4,101956586; 107739736; 66508929; 95617533
domain_cpc_group,cpc_group::C25C,"domain::Surface technology, coating",4,102038550; 109733203; 104933063; 114532676
domain_cpc_group,cpc_group::D01F,"domain::Surface technology, coating",4,116688896; 115484302; 118274866; 114532676
domain_cpc_group,cpc_group::D01F,domain::Textile and paper machines,4,116688896; 115484302; 118274866; 114532676
domain_cpc_group,cpc_group::H01M,"domain::Macromolecular chemistry, polymers",4,117641010; 104081456; 116285153; 105886055
domain_cpc_group,cpc_group::Y02A,"domain::Surface technology, coating",4,105555372; 82565553; 106179974; 1913318
domain_cpc_group,cpc_group::Y02E,domain::Micro-structure and nano-technology,4,117521363; 116298732; 115109027; 105418286
domain_cpc_group,cpc_group::B01D,"domain::Macromolecular chemistry, polymers",3,104081456; 116285153; 105886055
domain_cpc_group,cpc_group::B01D,domain::Thermal processes and apparatus,3,101956586; 64914748; 107739736
domain_cpc_group,cpc_group::B01J,"domain::Macromolecular chemistry, polymers",3,104081456; 116285153; 116688896
domain_cpc_group,cpc_group::B01J,domain::Other special machines,3,104081456; 116285153; 72680476
domain_cpc_group,cpc_group::C07B,domain::Organic fine chemistry,3,110666488; 107739736; 96376807
domain_cpc_group,cpc_group::C07B,"domain::Surface technology, coating",3,110666488; 107739736; 96376807
domain_cpc_group,cpc_group::C07C,"domain::Electrical machinery, apparatus, energy",3,67597001; 66508929; 1913318
domain_cpc_group,cpc_group::C07F,"domain::Materials, metallurgy",3,73827816; 78510702; 71292352
domain_cpc_group,cpc_group::C08J,"domain::Electrical machinery, apparatus, energy",3,105886055; 100582928; 72680476
domain_cpc_group,cpc_group::C10G,"domain::Electrical machinery, apparatus, energy",3,112387292; 67597001; 66508929
domain_cpc_group,cpc_group::C22C,"domain::Materials, metallurgy",3,110304393; 101368053; 114532676
domain_cpc_group,cpc_group::C22C,"domain::Surface technology, coating",3,110304393; 101368053; 114532676
domain_cpc_group,cpc_group::C23C,"domain::Materials, metallurgy",3,112046649; 114532676; 105758218
domain_cpc_group,cpc_group::C25B,domain::Analysis of biological materials,3,82565553; 87919517; 1913318
domain_cpc_group,cpc_group::C25B,domain::Biotechnology,3,106413273; 82922217; 75262842
domain_cpc_group,cpc_group::C25B,domain::Measurement,3,79824105; 72680476; 1913318
domain_cpc_group,cpc_group::C25D,"domain::Surface technology, coating",3,103030257; 115708489; 104933063
domain_cpc_group,cpc_group::F25J,"domain::Materials, metallurgy",3,112262309; 107739736; 106413273
domain_cpc_group,cpc_group::F25J,domain::Organic fine chemistry,3,112262309; 107739736; 106413273
domain_cpc_group,cpc_group::F25J,"domain::Surface technology, coating",3,112262309; 107739736; 106413273
domain_cpc_group,cpc_group::G01N,domain::Analysis of biological materials,3,82565553; 87919517; 1913318
domain_cpc_group,cpc_group::G01N,domain::Chemical engineering,3,107739736; 72680476; 1913318
domain_cpc_group,cpc_group::G01N,"domain::Electrical machinery, apparatus, energy",3,79824105; 72680476; 1913318
domain_cpc_group,cpc_group::G01N,"domain::Materials, metallurgy",3,82565553; 107739736; 1913318
domain_cpc_group,cpc_group::G01N,domain::Measurement,3,79824105; 72680476; 1913318
domain_cpc_group,cpc_group::G01N,domain::Organic fine chemistry,3,107739736; 87919517; 1913318
domain_cpc_group,cpc_group::H01M,domain::Environmental technology,3,107413525; 72680476; 114628861
